"country","date","confirmed","deaths","recovered","Latitude","Longitude","Continent","fatal_rate","text","confirmed_daily","deaths_daily","mon_yr"
"Sweden",2020-02-01,1,0,0,60.128161,18.643501,"Europe",0,"<b>Sweden</b><br>Confirmed: <b>1.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",1,0,"2020-02"
"Sweden",2020-03-01,14,0,0,60.128161,18.643501,"Europe",0,"<b>Sweden</b><br>Confirmed: <b>14.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Sweden",2020-04-01,5320,455,0,60.128161,18.643501,"Europe",0.0855263157894737,"<b>Sweden</b><br>Confirmed: <b>5.3K</b><br>Death: <b>455.0</b><br>Fatality Ratio: <b>8.6%</b><br>",486,70,"2020-04"
"Sweden",2020-05-01,22133,2653,0,60.128161,18.643501,"Europe",0.11986626304613,"<b>Sweden</b><br>Confirmed: <b>22.1K</b><br>Death: <b>2.7K</b><br>Fatality Ratio: <b>12.0%</b><br>",532,67,"2020-05"
"Sweden",2020-06-01,39309,4403,0,60.128161,18.643501,"Europe",0.112009972270981,"<b>Sweden</b><br>Confirmed: <b>39.3K</b><br>Death: <b>4.4K</b><br>Fatality Ratio: <b>11.2%</b><br>",648,8,"2020-06"
"Sweden",2020-07-01,68608,5370,0,60.128161,18.643501,"Europe",0.0782707555970149,"<b>Sweden</b><br>Confirmed: <b>68.6K</b><br>Death: <b>5.4K</b><br>Fatality Ratio: <b>7.8%</b><br>",684,37,"2020-07"
"Sweden",2020-08-01,77379,5743,0,60.128161,18.643501,"Europe",0.0742191033743005,"<b>Sweden</b><br>Confirmed: <b>77.4K</b><br>Death: <b>5.7K</b><br>Fatality Ratio: <b>7.4%</b><br>",303,0,"2020-08"
"Sweden",2020-09-01,84521,5813,0,60.128161,18.643501,"Europe",0.0687758071958448,"<b>Sweden</b><br>Confirmed: <b>84.5K</b><br>Death: <b>5.8K</b><br>Fatality Ratio: <b>6.9%</b><br>",142,0,"2020-09"
"Sweden",2020-10-01,93615,5893,0,60.128161,18.643501,"Europe",0.0629493136783635,"<b>Sweden</b><br>Confirmed: <b>93.6K</b><br>Death: <b>5.9K</b><br>Fatality Ratio: <b>6.3%</b><br>",752,0,"2020-10"
"Sweden",2020-11-01,124355,5938,0,60.128161,18.643501,"Europe",0.0477503920228379,"<b>Sweden</b><br>Confirmed: <b>124.4K</b><br>Death: <b>5.9K</b><br>Fatality Ratio: <b>4.8%</b><br>",0,0,"2020-11"
"Sweden",2020-12-01,260758,6681,0,60.128161,18.643501,"Europe",0.0256214574432999,"<b>Sweden</b><br>Confirmed: <b>260.8K</b><br>Death: <b>6.7K</b><br>Fatality Ratio: <b>2.6%</b><br>",17629,0,"2020-12"
"Sweden",2021-01-01,437379,8727,0,60.128161,18.643501,"Europe",0.0199529469864808,"<b>Sweden</b><br>Confirmed: <b>437.4K</b><br>Death: <b>8.7K</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2021-01"
"Sweden",2021-02-01,566957,11591,0,60.128161,18.643501,"Europe",0.0204442312203571,"<b>Sweden</b><br>Confirmed: <b>567.0K</b><br>Death: <b>11.6K</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2021-02"
"Sweden",2021-03-01,657309,12826,0,60.128161,18.643501,"Europe",0.0195128927186453,"<b>Sweden</b><br>Confirmed: <b>657.3K</b><br>Death: <b>12.8K</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2021-03"
"Sweden",2021-04-01,813191,13498,0,60.128161,18.643501,"Europe",0.0165988064304696,"<b>Sweden</b><br>Confirmed: <b>813.2K</b><br>Death: <b>13.5K</b><br>Fatality Ratio: <b>1.7%</b><br>",8305,33,"2021-04"
"Sweden",2021-05-01,973604,14048,0,60.128161,18.643501,"Europe",0.0144288643021187,"<b>Sweden</b><br>Confirmed: <b>973.6K</b><br>Death: <b>14.0K</b><br>Fatality Ratio: <b>1.4%</b><br>",0,0,"2021-05"
"Sweden",2021-06-01,1068473,14451,0,60.128161,18.643501,"Europe",0.0135249089120642,"<b>Sweden</b><br>Confirmed: <b>1.1M</b><br>Death: <b>14.5K</b><br>Fatality Ratio: <b>1.4%</b><br>",0,0,"2021-06"
"Sweden",2021-07-01,1090553,14630,0,60.128161,18.643501,"Europe",0.0134152122822091,"<b>Sweden</b><br>Confirmed: <b>1.1M</b><br>Death: <b>14.6K</b><br>Fatality Ratio: <b>1.3%</b><br>",563,1,"2021-07"
"Sweden",2021-08-01,1100040,14655,0,60.128161,18.643501,"Europe",0.0133222428275335,"<b>Sweden</b><br>Confirmed: <b>1.1M</b><br>Death: <b>14.7K</b><br>Fatality Ratio: <b>1.3%</b><br>",0,0,"2021-08"
"Sweden",2021-09-01,1127917,14692,0,60.128161,18.643501,"Europe",0.0130257811523366,"<b>Sweden</b><br>Confirmed: <b>1.1M</b><br>Death: <b>14.7K</b><br>Fatality Ratio: <b>1.3%</b><br>",1104,0,"2021-09"
"Switzerland",2020-02-01,0,0,0,46.818188,8.227512,"Europe",0,"<b>Switzerland</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Switzerland",2020-03-01,27,0,0,46.818188,8.227512,"Europe",0,"<b>Switzerland</b><br>Confirmed: <b>27.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",9,0,"2020-03"
"Switzerland",2020-04-01,17768,546,2967,46.818188,8.227512,"Europe",0.0307294011706439,"<b>Switzerland</b><br>Confirmed: <b>17.8K</b><br>Death: <b>546.0</b><br>Fatality Ratio: <b>3.1%</b><br>",1163,61,"2020-04"
"Switzerland",2020-05-01,29705,1679,23900,46.818188,8.227512,"Europe",0.0565224709644841,"<b>Switzerland</b><br>Confirmed: <b>29.7K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>5.7%</b><br>",119,14,"2020-05"
"Switzerland",2020-06-01,30871,1796,28500,46.818188,8.227512,"Europe",0.0581775776618833,"<b>Switzerland</b><br>Confirmed: <b>30.9K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>5.8%</b><br>",9,0,"2020-06"
"Switzerland",2020-07-01,31851,1810,29200,46.818188,8.227512,"Europe",0.0568271011899156,"<b>Switzerland</b><br>Confirmed: <b>31.9K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>5.7%</b><br>",137,1,"2020-07"
"Switzerland",2020-08-01,35412,1828,31300,46.818188,8.227512,"Europe",0.0516209194623292,"<b>Switzerland</b><br>Confirmed: <b>35.4K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>5.2%</b><br>",180,1,"2020-08"
"Switzerland",2020-09-01,42393,1848,36300,46.818188,8.227512,"Europe",0.0435921024697474,"<b>Switzerland</b><br>Confirmed: <b>42.4K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>4.4%</b><br>",216,0,"2020-09"
"Switzerland",2020-10-01,53832,1912,45300,46.818188,8.227512,"Europe",0.035517907564274,"<b>Switzerland</b><br>Confirmed: <b>53.8K</b><br>Death: <b>1.9K</b><br>Fatality Ratio: <b>3.6%</b><br>",550,4,"2020-10"
"Switzerland",2020-11-01,154251,2437,65200,46.818188,8.227512,"Europe",0.0157989251285243,"<b>Switzerland</b><br>Confirmed: <b>154.3K</b><br>Death: <b>2.4K</b><br>Fatality Ratio: <b>1.6%</b><br>",0,59,"2020-11"
"Switzerland",2020-12-01,330874,5160,250200,46.818188,8.227512,"Europe",0.0155950603553014,"<b>Switzerland</b><br>Confirmed: <b>330.9K</b><br>Death: <b>5.2K</b><br>Fatality Ratio: <b>1.6%</b><br>",3802,107,"2020-12"
"Switzerland",2021-01-01,452296,7948,317600,46.818188,8.227512,"Europe",0.0175725631002706,"<b>Switzerland</b><br>Confirmed: <b>452.3K</b><br>Death: <b>7.9K</b><br>Fatality Ratio: <b>1.8%</b><br>",0,75,"2021-01"
"Switzerland",2021-02-01,525095,9558,317600,46.818188,8.227512,"Europe",0.0182024205143831,"<b>Switzerland</b><br>Confirmed: <b>525.1K</b><br>Death: <b>9.6K</b><br>Fatality Ratio: <b>1.8%</b><br>",3775,35,"2021-02"
"Switzerland",2021-03-01,557492,10027,317600,46.818188,8.227512,"Europe",0.0179859083179669,"<b>Switzerland</b><br>Confirmed: <b>557.5K</b><br>Death: <b>10.0K</b><br>Fatality Ratio: <b>1.8%</b><br>",2560,11,"2021-03"
"Switzerland",2021-04-01,603092,10308,317600,46.818188,8.227512,"Europe",0.0170919196407845,"<b>Switzerland</b><br>Confirmed: <b>603.1K</b><br>Death: <b>10.3K</b><br>Fatality Ratio: <b>1.7%</b><br>",1968,11,"2021-04"
"Switzerland",2021-05-01,659974,10565,317600,46.818188,8.227512,"Europe",0.0160082063838878,"<b>Switzerland</b><br>Confirmed: <b>660.0K</b><br>Death: <b>10.6K</b><br>Fatality Ratio: <b>1.6%</b><br>",0,10,"2021-05"
"Switzerland",2021-06-01,695496,10712,317600,46.818188,8.227512,"Europe",0.0154019577395125,"<b>Switzerland</b><br>Confirmed: <b>695.5K</b><br>Death: <b>10.7K</b><br>Fatality Ratio: <b>1.5%</b><br>",756,0,"2021-06"
"Switzerland",2021-07-01,703176,10773,317600,46.818188,8.227512,"Europe",0.0153204887538824,"<b>Switzerland</b><br>Confirmed: <b>703.2K</b><br>Death: <b>10.8K</b><br>Fatality Ratio: <b>1.5%</b><br>",172,0,"2021-07"
"Switzerland",2021-08-01,717665,10794,317600,46.818188,8.227512,"Europe",0.0150404436610396,"<b>Switzerland</b><br>Confirmed: <b>717.7K</b><br>Death: <b>10.8K</b><br>Fatality Ratio: <b>1.5%</b><br>",0,1,"2021-08"
"Switzerland",2021-09-01,782869,10907,0,46.818188,8.227512,"Europe",0.0139320882548677,"<b>Switzerland</b><br>Confirmed: <b>782.9K</b><br>Death: <b>10.9K</b><br>Fatality Ratio: <b>1.4%</b><br>",3203,8,"2021-09"
"Turkey",2020-02-01,0,0,0,38.963745,35.243322,"Europe",0,"<b>Turkey</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Turkey",2020-03-01,0,0,0,38.963745,35.243322,"Europe",0,"<b>Turkey</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Turkey",2020-04-01,15679,277,333,38.963745,35.243322,"Europe",0.017666943044837,"<b>Turkey</b><br>Confirmed: <b>15.7K</b><br>Death: <b>277.0</b><br>Fatality Ratio: <b>1.8%</b><br>",2148,63,"2020-04"
"Turkey",2020-05-01,122392,3258,53808,38.963745,35.243322,"Europe",0.0266193868880319,"<b>Turkey</b><br>Confirmed: <b>122.4K</b><br>Death: <b>3.3K</b><br>Fatality Ratio: <b>2.7%</b><br>",2188,84,"2020-05"
"Turkey",2020-06-01,164769,4563,128947,38.963745,35.243322,"Europe",0.0276933160970814,"<b>Turkey</b><br>Confirmed: <b>164.8K</b><br>Death: <b>4.6K</b><br>Fatality Ratio: <b>2.8%</b><br>",827,23,"2020-06"
"Turkey",2020-07-01,201098,5150,175422,38.963745,35.243322,"Europe",0.0256094043700087,"<b>Turkey</b><br>Confirmed: <b>201.1K</b><br>Death: <b>5.2K</b><br>Fatality Ratio: <b>2.6%</b><br>",1192,19,"2020-07"
"Turkey",2020-08-01,231869,5710,215516,38.963745,35.243322,"Europe",0.0246259741491963,"<b>Turkey</b><br>Confirmed: <b>231.9K</b><br>Death: <b>5.7K</b><br>Fatality Ratio: <b>2.5%</b><br>",996,19,"2020-08"
"Turkey",2020-09-01,271705,6417,245929,38.963745,35.243322,"Europe",0.023617526361311,"<b>Turkey</b><br>Confirmed: <b>271.7K</b><br>Death: <b>6.4K</b><br>Fatality Ratio: <b>2.4%</b><br>",1572,47,"2020-09"
"Turkey",2020-10-01,320070,8262,281151,38.963745,35.243322,"Europe",0.0258131033836348,"<b>Turkey</b><br>Confirmed: <b>320.1K</b><br>Death: <b>8.3K</b><br>Fatality Ratio: <b>2.6%</b><br>",1407,67,"2020-10"
"Turkey",2020-11-01,377473,10326,325486,38.963745,35.243322,"Europe",0.0273555989435006,"<b>Turkey</b><br>Confirmed: <b>377.5K</b><br>Death: <b>10.3K</b><br>Fatality Ratio: <b>2.7%</b><br>",2106,74,"2020-11"
"Turkey",2020-12-01,668957,13936,409320,38.963745,35.243322,"Europe",0.0208324301860957,"<b>Turkey</b><br>Confirmed: <b>669.0K</b><br>Death: <b>13.9K</b><br>Fatality Ratio: <b>2.1%</b><br>",30110,190,"2020-12"
"Turkey",2021-01-01,2220855,21093,2114760,38.963745,35.243322,"Europe",0.00949769345589874,"<b>Turkey</b><br>Confirmed: <b>2.2M</b><br>Death: <b>21.1K</b><br>Fatality Ratio: <b>0.9%</b><br>",12203,212,"2021-01"
"Turkey",2021-02-01,2485182,26117,2370431,38.963745,35.243322,"Europe",0.010509089475137,"<b>Turkey</b><br>Confirmed: <b>2.5M</b><br>Death: <b>26.1K</b><br>Fatality Ratio: <b>1.1%</b><br>",7719,124,"2021-02"
"Turkey",2021-03-01,2711479,28638,2578181,38.963745,35.243322,"Europe",0.0105617635246299,"<b>Turkey</b><br>Confirmed: <b>2.7M</b><br>Death: <b>28.6K</b><br>Fatality Ratio: <b>1.1%</b><br>",9891,69,"2021-03"
"Turkey",2021-04-01,3357988,31713,3035043,38.963745,35.243322,"Europe",0.00944404804305435,"<b>Turkey</b><br>Confirmed: <b>3.4M</b><br>Death: <b>31.7K</b><br>Fatality Ratio: <b>0.9%</b><br>",40806,176,"2021-04"
"Turkey",2021-05-01,4849408,40504,4405199,38.963745,35.243322,"Europe",0.00835235971071108,"<b>Turkey</b><br>Confirmed: <b>4.8M</b><br>Death: <b>40.5K</b><br>Fatality Ratio: <b>0.8%</b><br>",28817,373,"2021-05"
"Turkey",2021-06-01,5256516,47656,5124081,38.963745,35.243322,"Europe",0.00906608103161866,"<b>Turkey</b><br>Confirmed: <b>5.3M</b><br>Death: <b>47.7K</b><br>Fatality Ratio: <b>0.9%</b><br>",7112,129,"2021-06"
"Turkey",2021-07-01,5430940,49774,5300504,38.963745,35.243322,"Europe",0.00916489594803109,"<b>Turkey</b><br>Confirmed: <b>5.4M</b><br>Death: <b>49.8K</b><br>Fatality Ratio: <b>0.9%</b><br>",5288,42,"2021-07"
"Turkey",2021-08-01,5747935,51428,5459899,38.963745,35.243322,"Europe",0.00894721321657256,"<b>Turkey</b><br>Confirmed: <b>5.7M</b><br>Death: <b>51.4K</b><br>Fatality Ratio: <b>0.9%</b><br>",20890,96,"2021-08"
"Turkey",2021-09-01,6412247,57000,0,38.963745,35.243322,"Europe",0.00888923960664647,"<b>Turkey</b><br>Confirmed: <b>6.4M</b><br>Death: <b>57.0K</b><br>Fatality Ratio: <b>0.9%</b><br>",23946,290,"2021-09"
"Ukraine",2020-02-01,0,0,0,48.379433,31.16558,"Europe",0,"<b>Ukraine</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Ukraine",2020-03-01,0,0,0,48.379433,31.16558,"Europe",0,"<b>Ukraine</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Ukraine",2020-04-01,794,20,13,48.379433,31.16558,"Europe",0.0251889168765743,"<b>Ukraine</b><br>Confirmed: <b>794.0</b><br>Death: <b>20.0</b><br>Fatality Ratio: <b>2.5%</b><br>",149,3,"2020-04"
"Ukraine",2020-05-01,10861,272,1413,48.379433,31.16558,"Europe",0.0250437344627567,"<b>Ukraine</b><br>Confirmed: <b>10.9K</b><br>Death: <b>272.0</b><br>Fatality Ratio: <b>2.5%</b><br>",455,11,"2020-05"
"Ukraine",2020-06-01,24562,724,10053,48.379433,31.16558,"Europe",0.0294764270010585,"<b>Ukraine</b><br>Confirmed: <b>24.6K</b><br>Death: <b>724.0</b><br>Fatality Ratio: <b>2.9%</b><br>",890,16,"2020-06"
"Ukraine",2020-07-01,45924,1188,20244,48.379433,31.16558,"Europe",0.0258688267572511,"<b>Ukraine</b><br>Confirmed: <b>45.9K</b><br>Death: <b>1.2K</b><br>Fatality Ratio: <b>2.6%</b><br>",670,15,"2020-07"
"Ukraine",2020-08-01,72609,1733,40516,48.379433,31.16558,"Europe",0.0238675646269746,"<b>Ukraine</b><br>Confirmed: <b>72.6K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>2.4%</b><br>",1205,16,"2020-08"
"Ukraine",2020-09-01,126279,2654,59904,48.379433,31.16558,"Europe",0.0210169545213377,"<b>Ukraine</b><br>Confirmed: <b>126.3K</b><br>Death: <b>2.7K</b><br>Fatality Ratio: <b>2.1%</b><br>",2147,49,"2020-09"
"Ukraine",2020-10-01,218625,4288,97956,48.379433,31.16558,"Europe",0.0196134934248142,"<b>Ukraine</b><br>Confirmed: <b>218.6K</b><br>Death: <b>4.3K</b><br>Fatality Ratio: <b>2.0%</b><br>",4179,67,"2020-10"
"Ukraine",2020-11-01,407573,7515,168495,48.379433,31.16558,"Europe",0.0184384147134378,"<b>Ukraine</b><br>Confirmed: <b>407.6K</b><br>Death: <b>7.5K</b><br>Fatality Ratio: <b>1.8%</b><br>",8243,116,"2020-11"
"Ukraine",2020-12-01,765117,12962,370677,48.379433,31.16558,"Europe",0.0169411998426384,"<b>Ukraine</b><br>Confirmed: <b>765.1K</b><br>Death: <b>13.0K</b><br>Fatality Ratio: <b>1.7%</b><br>",12774,231,"2020-12"
"Ukraine",2021-01-01,1096855,19437,746680,48.379433,31.16558,"Europe",0.0177206649921822,"<b>Ukraine</b><br>Confirmed: <b>1.1M</b><br>Death: <b>19.4K</b><br>Fatality Ratio: <b>1.8%</b><br>",9858,156,"2021-01"
"Ukraine",2021-02-01,1263833,23931,1059457,48.379433,31.16558,"Europe",0.0189352548952275,"<b>Ukraine</b><br>Confirmed: <b>1.3M</b><br>Death: <b>23.9K</b><br>Fatality Ratio: <b>1.9%</b><br>",2287,71,"2021-02"
"Ukraine",2021-03-01,1399934,27480,1214603,48.379433,31.16558,"Europe",0.0196294968191358,"<b>Ukraine</b><br>Confirmed: <b>1.4M</b><br>Death: <b>27.5K</b><br>Fatality Ratio: <b>2.0%</b><br>",4406,76,"2021-03"
"Ukraine",2021-04-01,1742710,34885,1370733,48.379433,31.16558,"Europe",0.0200176736232649,"<b>Ukraine</b><br>Confirmed: <b>1.7M</b><br>Death: <b>34.9K</b><br>Fatality Ratio: <b>2.0%</b><br>",17681,429,"2021-04"
"Ukraine",2021-05-01,2132742,46281,1721091,48.379433,31.16558,"Europe",0.0217002337835519,"<b>Ukraine</b><br>Confirmed: <b>2.1M</b><br>Death: <b>46.3K</b><br>Fatality Ratio: <b>2.2%</b><br>",8672,358,"2021-05"
"Ukraine",2021-06-01,2263167,52742,2107437,48.379433,31.16558,"Europe",0.0233045108911539,"<b>Ukraine</b><br>Confirmed: <b>2.3M</b><br>Death: <b>52.7K</b><br>Fatality Ratio: <b>2.3%</b><br>",2268,169,"2021-06"
"Ukraine",2021-07-01,2301221,54644,2226757,48.379433,31.16558,"Europe",0.0237456550240068,"<b>Ukraine</b><br>Confirmed: <b>2.3M</b><br>Death: <b>54.6K</b><br>Fatality Ratio: <b>2.4%</b><br>",1120,63,"2021-07"
"Ukraine",2021-08-01,2334433,55577,2256053,48.379433,31.16558,"Europe",0.0238074941538267,"<b>Ukraine</b><br>Confirmed: <b>2.3M</b><br>Death: <b>55.6K</b><br>Fatality Ratio: <b>2.4%</b><br>",1024,21,"2021-08"
"Ukraine",2021-09-01,2387052,57066,0,48.379433,31.16558,"Europe",0.0239064754349717,"<b>Ukraine</b><br>Confirmed: <b>2.4M</b><br>Death: <b>57.1K</b><br>Fatality Ratio: <b>2.4%</b><br>",2488,62,"2021-09"
"United Kingdom",2020-02-01,2,0,0,55.378051,-3.435973,"Europe",0,"<b>United Kingdom</b><br>Confirmed: <b>2.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"United Kingdom",2020-03-01,94,0,8,55.378051,-3.435973,"Europe",0,"<b>United Kingdom</b><br>Confirmed: <b>94.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",33,0,"2020-03"
"United Kingdom",2020-04-01,43398,3125,135,55.378051,-3.435973,"Europe",0.0720079266325637,"<b>United Kingdom</b><br>Confirmed: <b>43.4K</b><br>Death: <b>3.1K</b><br>Fatality Ratio: <b>7.2%</b><br>",4914,672,"2020-04"
"United Kingdom",2020-05-01,182270,27381,0,55.378051,-3.435973,"Europe",0.150222197838372,"<b>United Kingdom</b><br>Confirmed: <b>182.3K</b><br>Death: <b>27.4K</b><br>Fatality Ratio: <b>15.0%</b><br>",4727,698,"2020-05"
"United Kingdom",2020-06-01,257579,37531,0,55.378051,-3.435973,"Europe",0.14570675404439,"<b>United Kingdom</b><br>Confirmed: <b>257.6K</b><br>Death: <b>37.5K</b><br>Fatality Ratio: <b>14.6%</b><br>",1434,86,"2020-06"
"United Kingdom",2020-07-01,283770,40491,0,55.378051,-3.435973,"Europe",0.142689502061529,"<b>United Kingdom</b><br>Confirmed: <b>283.8K</b><br>Death: <b>40.5K</b><br>Fatality Ratio: <b>14.3%</b><br>",60,97,"2020-07"
"United Kingdom",2020-08-01,303942,41202,0,55.378051,-3.435973,"Europe",0.135558757920919,"<b>United Kingdom</b><br>Confirmed: <b>303.9K</b><br>Death: <b>41.2K</b><br>Fatality Ratio: <b>13.6%</b><br>",761,13,"2020-08"
"United Kingdom",2020-09-01,337168,41504,0,55.378051,-3.435973,"Europe",0.123095904712191,"<b>United Kingdom</b><br>Confirmed: <b>337.2K</b><br>Death: <b>41.5K</b><br>Fatality Ratio: <b>12.3%</b><br>",1295,3,"2020-09"
"United Kingdom",2020-10-01,460178,42202,0,55.378051,-3.435973,"Europe",0.0917079912555576,"<b>United Kingdom</b><br>Confirmed: <b>460.2K</b><br>Death: <b>42.2K</b><br>Fatality Ratio: <b>9.2%</b><br>",6914,59,"2020-10"
"United Kingdom",2020-11-01,1034914,46717,0,55.378051,-3.435973,"Europe",0.0451409489097645,"<b>United Kingdom</b><br>Confirmed: <b>1.0M</b><br>Death: <b>46.7K</b><br>Fatality Ratio: <b>4.5%</b><br>",23254,162,"2020-11"
"United Kingdom",2020-12-01,1643086,59051,0,55.378051,-3.435973,"Europe",0.0359390804863531,"<b>United Kingdom</b><br>Confirmed: <b>1.6M</b><br>Death: <b>59.1K</b><br>Fatality Ratio: <b>3.6%</b><br>",13429,603,"2020-12"
"United Kingdom",2021-01-01,2542065,74125,0,55.378051,-3.435973,"Europe",0.0291593645323782,"<b>United Kingdom</b><br>Confirmed: <b>2.5M</b><br>Death: <b>74.1K</b><br>Fatality Ratio: <b>2.9%</b><br>",53285,613,"2021-01"
"United Kingdom",2021-02-01,3835783,106564,0,55.378051,-3.435973,"Europe",0.0277815507290167,"<b>United Kingdom</b><br>Confirmed: <b>3.8M</b><br>Death: <b>106.6K</b><br>Fatality Ratio: <b>2.8%</b><br>",18607,406,"2021-02"
"United Kingdom",2021-03-01,4182009,122953,0,55.378051,-3.435973,"Europe",0.0294004627919261,"<b>United Kingdom</b><br>Confirmed: <b>4.2M</b><br>Death: <b>123.0K</b><br>Fatality Ratio: <b>2.9%</b><br>",5455,104,"2021-03"
"United Kingdom",2021-04-01,4350266,126764,0,55.378051,-3.435973,"Europe",0.0291393675697072,"<b>United Kingdom</b><br>Confirmed: <b>4.4M</b><br>Death: <b>126.8K</b><br>Fatality Ratio: <b>2.9%</b><br>",4478,51,"2021-04"
"United Kingdom",2021-05-01,4418530,127524,0,55.378051,-3.435973,"Europe",0.0288611823389227,"<b>United Kingdom</b><br>Confirmed: <b>4.4M</b><br>Death: <b>127.5K</b><br>Fatality Ratio: <b>2.9%</b><br>",1907,7,"2021-05"
"United Kingdom",2021-06-01,4490438,127782,0,55.378051,-3.435973,"Europe",0.0284564668301845,"<b>United Kingdom</b><br>Confirmed: <b>4.5M</b><br>Death: <b>127.8K</b><br>Fatality Ratio: <b>2.8%</b><br>",3099,0,"2021-06"
"United Kingdom",2021-07-01,4828463,128162,0,55.378051,-3.435973,"Europe",0.0265430220755549,"<b>United Kingdom</b><br>Confirmed: <b>4.8M</b><br>Death: <b>128.2K</b><br>Fatality Ratio: <b>2.7%</b><br>",27556,22,"2021-07"
"United Kingdom",2021-08-01,5880667,129719,0,55.378051,-3.435973,"Europe",0.0220585522016465,"<b>United Kingdom</b><br>Confirmed: <b>5.9M</b><br>Death: <b>129.7K</b><br>Fatality Ratio: <b>2.2%</b><br>",24139,65,"2021-08"
"United Kingdom",2021-09-01,6825074,132742,0,55.378051,-3.435973,"Europe",0.0194491664119686,"<b>United Kingdom</b><br>Confirmed: <b>6.8M</b><br>Death: <b>132.7K</b><br>Fatality Ratio: <b>1.9%</b><br>",35493,207,"2021-09"
